,blocks,repeat,P_ID,t_comp,t_IO,t_IO_plus_t_comp_mean,t_end_loop,t_init,t_IO_plus_t_comp_max,std_comp,std_IO,t_tot_max,std_tot_max,t_comm_mean,t_comm_max,t_block_RMSD_mean,t_block_RMSD_max,std_t_comm_mean,std_t_comm_max,std_t_block_RMSD_mean,std_t_block_RMSD_max,speed_up,std_S,efficiency,std_E,Ideal_Scaling,Ideal_Efficiency
0,1,3.0,0.0,273.53669467,503.685750151,780.873096132,1.19209289551e-06,0.00152277946472,788.431499243,4.69555037271,2.57312721497,780.901892948,6.64734505266,0.0212327480316,0.0212327480316,780.8806602,780.8806602,0.00126972412121,0.00126972412121,6.64828101632,6.64828101632,1.0,0.0120383438844,1.0,0.0120383438844,1,1.0
1,20,3.0,9.5,12.6523692274,22.9638225865,35.7846703029,9.05990600586e-07,0.00119607448578,36.6936159134,0.201923738348,0.314933672114,36.4597547054,0.299542718998,0.0116661405563,0.0155402183533,35.7860547853,36.4479586124,0.000698817113206,0.000780380241189,0.250467594963,0.299831774745,21.4181883355,0.253386065506,1.07090941678,0.0126693032753,20,1.0
2,40,3.0,19.5,6.26907465219,11.7351476121,18.0886792862,9.40561294556e-07,0.000823704004288,19.398712635,0.0936661425726,0.3708957143,18.683896637,0.451908294786,0.0128534722328,0.0210428714752,18.0896176863,18.670320034,0.0088472300388,0.00813860734026,0.25735340332,0.461615897847,41.7954513516,1.07168796354,1.04488628379,0.0267921990886,40,1.0
3,80,3.0,39.5,3.14593439758,6.09479249299,9.28307734668,8.60691070557e-07,0.000354371070862,11.3777680397,0.0476896905543,0.667812968345,10.5573855877,0.856697893609,0.00978489875793,0.0198836803436,9.2835088414,10.54917202,0.000411025152069,0.000367412290079,0.19806683708,0.859107886388,73.9673555031,6.03514766091,0.924591943789,0.0754393457614,80,1.0
4,160,3.0,79.5,1.58232898295,3.10825093031,4.71179542184,8.89599323273e-07,0.000157750844955,7.11330342293,0.0250085420457,0.58260465108,6.24129691124,0.933344958565,0.0161696448922,0.028343296051,4.71200716913,6.22414941788,0.0075667376029,0.00735998167318,0.115242284518,0.941798026518,125.118529699,18.7409427104,0.781990810618,0.11713089194,160,1.0
5,320,3.0,159.5,0.788079079092,1.48293451875,2.28136983186,9.12845134735e-07,8.34614038467e-05,2.36971616745,0.0119140410237,0.0217963272815,2.39088521004,0.00819176957893,0.0197561892867,0.0390226364136,2.28149341851,2.36173510551,0.00040137011757,0.0009663350809,0.00505551635178,0.00724056831491,326.616221335,2.99704953101,1.02067569167,0.00936577978439,320,1.0
